"address","lon","lat"
"438- 440 Victoria St, Darlinghurst NSW 2010",151.2196291,-33.88114
"Suite 709 438 Victoria St, Darlinghurst NSW 2010",151.2194827,-33.8808271
"Suite 709 Level 7 St Vincent's Clinic 438 Victoria St, Darlinghurst NSW 2010",151.219344,-33.8811589
"St Vincents Clinic Suite 601 438 Victoria St, Darlinghurst NSW 2010",151.2196908,-33.8809422
"Suite 601 438 Victoria St, Darlinghurst NSW 2010",151.2194827,-33.8808271
"137 Womerah Ave, Darlinghurst NSW 2010",151.2231427,-33.8780745
"65 Darling St, Balmain East NSW 2041",151.1927901,-33.8572926
"Centennial Plz Shop 14d/ 300 Elizabeth St, Surry Hills NSW 2010",151.2087944,-33.8833598
"St Vincent's Hospital, Darlinghurst NSW 2010",151.2207522,-33.8805454
"229 Oxford St, Darlinghurst NSW 2010",151.2180899,-33.8813461
"St Vincents Clinic 438 Victora St, Darlinghurst NSW 2010",151.219344,-33.8811589
"St Vincents Clinic 438 Victoria St, Darlinghurst NSW 2010",151.219344,-33.8811589
"Suite 703 St Vincents Clinic 438 Victoria St, Darlinghurst NSW 2010",151.219344,-33.8811589
"St Vincent Clinic Suite 601 438 Victoria St, Darlinghurst NSW 2010",151.2196908,-33.8809422
"St.Vincent's Clinic 438 Victoria St, Darlinghurst NSW 2010",151.219344,-33.8811589
"202 Commonwealth St, Surry Hills NSW 2010",151.2103695,-33.8833029
"257 Oxford St, Darlinghurst NSW 2010",151.2186902,-33.8817596
"257- 259 Oxford St, Darlinghurst NSW 2010",151.2186902,-33.8817596
"257-259 Oxford St, Darlinghurst NSW 2010",151.2186902,-33.8817596
"Suite 506, St Vincent's Clinic 438 Victoria St, Darlinghurst NSW 2010",151.219344,-33.8811589
"Suite 1 8-14 Wharf Cres, Pyrmont NSW 2009",151.1967104,-33.8652777
"193 Victoria St, Potts Point NSW 2011",151.2221881,-33.8736482
"277 Bourke St, Darlinghurst NSW 2010",151.2172793,-33.8774493
"L 3/ 213 Darlinghurst Rd, Darlinghurst NSW 2010",151.220979,-33.8764395
"7 Harris St, Pyrmont NSW 2009",151.1915472,-33.8659692
"Rheumatology Level 4/ 376 Victoria St, Darlinghurst NSW 2010",NA,NA
"St Vincent's Clinic 438 Victoria, Darlinghurst NSW 2010",151.219344,-33.8811589
"Suite 503 Level 5 438 Victoria St, Darlinghurst NSW 2010",151.2194827,-33.8808271
"Suite 705a 438 Victoria St, Darlinghurst NSW 2010",151.2194827,-33.8808271
"390 Victoria St, Darlinghurst NSW 2010",151.2207579,-33.8805419
"Suite 304 81 Macleay St, Potts Point NSW 2011",151.2250093,-33.8704258
"213- 219 Darlinghurst Rd, Darlinghurst NSW 1300",151.220979,-33.8764395
"366 Victoria St, Darlinghurst NSW 2010",151.2215989,-33.8786254
"102 Crown St, Woolloomooloo NSW 2011",151.2167394,-33.8736054
"9 Johnson St, Balmain East NSW 2041",151.193582,-33.8578188
"St Vincents Clinic Ste 905/438 Victoria St, Darlinghurst NSW 2010",151.2190793,-33.880802
"2-14 Kings Cross Rd, Potts Point NSW 2011",151.2228518,-33.8755345
"Suite 602 438 Victoria St, Darlinghurst NSW 2010",151.2194827,-33.8808271
"393 Bourke St, Surry Hills NSW 2010",151.2163851,-33.8814452
"St Vincent's Clinic Suite 904 438 Victoria St, Darlinghurst NSW 2010",151.219344,-33.8811589
"1 Ward Ave, Potts Point NSW 2011",151.2254595,-33.8734176
"142/ 313 Harris St, Pyrmont NSW 2009",151.1961841,-33.8741875
"Shop 2 Centennial Plz 300 Elizabeth St, Surry Hills NSW 2010",151.2087944,-33.8833598
"243 Riley St, Surry Hills NSW 2010",151.2134056,-33.8810235
"Suite 1C Level 6 East Sydney Private Hospital 75 Crown St, Woolloomooloo NSW 2011",151.2159518,-33.8737415
"34C Taylor St, Annandale NSW 2038",151.1741452,-33.8834132
"20 Manning Rd, Double Bay NSW 2028",151.2433027,-33.879439
"Suite 412/ 100 Carillon Ave, Newtown NSW 2042",151.1834663,-33.8916685
"Tower Square Level 1 155- 157 Miller St, North Sydney NSW 2060",151.2075806,-33.837762
"330 Oxford St, Paddington NSW 2021",151.2289057,-33.8858676
"285 New South Head Rd, Edgecliff NSW 2027",151.2364858,-33.8795314
"5/ 45 Morehead St, Redfern NSW 2016",151.2094229,-33.8950071
"Suite G 01E 138 Carillon Ave, Newtown NSW 2042",151.1804338,-33.891409
"The Mater Clinic Suite 1.03, 3-9 Gillies St, North Sydney NSW 2060",151.201456,-33.832158
"Shop 3/ 782 Bourke St, Waterloo NSW 2017",151.2128123,-33.897682
"Suite 310, Level 3, Edgecliff Centre 201-233 New South Head Rd, Edgecliff NSW 2027",151.23675,-33.879384
"133 Johnston St, Annandale NSW 2038",151.171396,-33.8805787
"12 McLaren St, North Sydney NSW 2060",151.2055255,-33.8342887
"Suite 6 35- 47 Missenden Rd, Camperdown NSW 2050",151.1801731,-33.8878006
"Level 1 138 Walker St, North Sydney NSW 2060",151.2090103,-33.8362531
"Level 1 2 Guilfoyle Ave, Double Bay NSW 2028",151.2412847,-33.876714
"Shop 4 45 Wyndham St, Alexandria NSW 2015",151.197996,-33.8965635
"Suite 7-9 88 Mountain St, Ultimo NSW 2007",151.1966045,-33.8838327
"RPAH Medcl Cntr 100 Carillon Ave, Newtown NSW 2042",151.1833182,-33.8916527
"Suite 9 54- 60 Briggs St, Camperdown NSW 2050",151.1796934,-33.8875185
"Suite 8 54- 60 Briggs St, Camperdown NSW 2050",151.1796934,-33.8875185
"Suite 8 54 - 60 Briggs St, Camperdown NSW 2050",151.1796934,-33.8875185
"Unit 54 The Edge 66- 70 Parramatta Rd, Camperdown NSW 2050",NA,NA
"355 Crown St, Surry Hills NSW 2010",151.2140821,-33.8840434
"Suite 9 Level 2 173-179 Broadway St, Ultimo NSW 2007",151.1966549,-33.8840662
"Ground Floor, Sheridan Building Sydney Football Stadium Moore Park Rd, Moore Park NSW 2021",151.2246732,-33.887923
"Level 1 573 Crown St, Surry Hills NSW 2010",151.2127044,-33.8909993
"Level 40/ Northpoint Tower/ 100 Miller St, North Sydney NSW 2060",151.206677,-33.837836
"Level 3 / 4 - 10 Bay St, Double Bay NSW 2028",151.2412353,-33.8779627
"Mater Clinic Suite 1.04 3- 9 Gilles St, Wollstonecraft NSW 2065",151.201456,-33.832158
"Suite 4 20 Rocklands Rd, Wollstonecraft NSW 2065",151.198598,-33.8324231
"Level 1 155- 157 Miller St, North Sydney NSW 2060",151.2076328,-33.8377303
"34 Taylor St, Annandale NSW 2038",151.1741452,-33.8834132
"94 Mallett St, Camperdown NSW 2050",151.1775087,-33.8884708
"Suite 8/ 201 New South Head Rd, Edgecliff NSW 2027",151.234772,-33.8787259
"77 Parramatta Rd, Camperdown NSW 2050",151.1777882,-33.8868249
"Ml 1, Level 1, Broadway Shopping Centre, 1 Bay St Glebe, Glebe NSW 2037",151.1939445,-33.8836298
"Suite 9 Specialist Medical Suites 235 New South Head Rd, Edgecliff NSW 2027",151.2365365,-33.8794996
"Ste 1/ 54-60 Briggs St, Camperdown NSW 2050",151.1796934,-33.8875185
"M 104, Level 1, Broadway Shopping Centre, 1 Bay St, Glebe NSW 2037",151.1939445,-33.8836298
"138 Walker St, North Sydney NSW 2060",151.2090103,-33.8362531
"Shop 1/ 92-100 Carillon Ave, Newtown NSW 2042",151.1834663,-33.8916685
"Missenden Rd, Camperdown NSW 2050",151.1813832,-33.8884686
"Ste 7/ 155 Missenden Rd, Newtown NSW 2042",151.1826174,-33.8920316
"Shp 13,Surry Hills Shopping Vlge,Cnr Cleveland and Baptist Sts, Surry Hills NSW 2010",151.2120117,-33.892011
"100 Carillon Ave, Newtown NSW 2042",151.1834663,-33.8916685
"Suite 513 Eastpoint Tower 180 Ocean St, Edgecliff NSW 2027",151.236804,-33.879364
"RPAH Medical Centre 100 Carillon Ave, Newtown NSW 2042",151.1833182,-33.8916527
"The Mater Clinic 3-9 Gillies St, North Sydney NSW 2060",151.201456,-33.832158
"Lv 1 Broadway Shopping Centre 1 Bay St, Broadway NSW 2007",151.1936465,-33.8836463
"L 17 61 Lavender St, Milsons Point NSW 2061",151.209986,-33.843812
"114, Glebe NSW 2037",151.1899824,-33.8807843
"512/ 180 Ocean St, Edgecliff NSW 2027",151.2365786,-33.8793631
"RPAH Medical Centre Ste 208/ 100 Carillon Ave, Newtown NSW 2042",151.1833182,-33.8916527
"Royal Prince Alfred Hospital Medical Centre Suite 413, 100 Carillon Ave, Newtown NSW 2042",151.1833182,-33.8916527
"Suite 101 100 Carillon Ave, Newtown NSW 2042",151.1834663,-33.8916685
"Suite 7 155 Missenden Rd, Newtown NSW 2042",151.1826174,-33.8920316
"Level 5 203-233 New South Head Rd, Edgecliff NSW 2027",151.2355653,-33.8790172
"Level 1 Suite 12 20A Danks St, Waterloo NSW 2017",151.2122633,-33.8975237
"8 Central Ave, Eveleigh NSW 2015",151.1939224,-33.8962162
"17 Randle St, Surry Hills NSW 2010",151.2073101,-33.8853579
"9 Gillies St, Wollstonecraft NSW 2065",151.2015023,-33.8321752
"114 Glebe Point Rd, Glebe NSW 2037",151.1886784,-33.8817482
"7-9 Gibbsons St, Redfern NSW 2016",151.1995458,-33.8927666
"134 Raglan St, Waterloo VIC 3373",143.3522618,-37.3646871
"Studio 33/ 8 Hill St, Surry Hills NSW 2010",151.2169113,-33.8830441
"3 Montague St, Balmain NSW 2041",151.1775704,-33.85718
"92 Regent St, Redfern NSW 2016",151.199724,-33.8932628
"Lvl 11 221 Miller St, North Sydney NSW 2060",151.2081147,-33.8357713
"573 Crown St, Surry Hills NSW 2010",151.2127044,-33.8909993
"Suite G 11 RPAH Medical Centre 100 Carillon Ave, Newtown NSW 2042",151.1833182,-33.8916527
"Edgecliff Centre, Level 3, 203-233 New South Head Rd, Edgecliff NSW 2027",151.2352,-33.879276
"G 2/2 Beattie St, Balmain NSW 2041",151.1805676,-33.8580072
"25 Rocklands Rd, Wollstonecraft NSW 2065",151.2018135,-33.8318334
"23 Botany Rd, Waterloo NSW 2017",151.1992958,-33.8958725
"Suite 11/ 40 Yeo St, Neutral Bay NSW 2089",151.2214842,-33.8318955
"20 Glebe Point Rd, Glebe NSW 2037",151.1920595,-33.8840251
"153 Wycombe Rd, Neutral Bay NSW 2089",151.2224675,-33.8324843
"Suite C 12A Greenwood Plaza Corner Of Pacific Highway and Miller St, North Sydney NSW 2060",151.207039,-33.839201
"Suite 511/180 Ocean St Edgecliff, Edgecliff NSW 2027",151.236804,-33.879364
"Suite 602, Level 6, 26 Ridge Street,, North Sydney NSW 2060",151.2065328,-33.832389
"Suite 315 100 Carillon Ave, Newtown NSW 2042",151.1834663,-33.8916685
"Suite 1.08 Level 1 3- 9 Gillies St, Wollstonecraft NSW 2065",151.2015023,-33.8321752
"Suite 4/ 155 Missenden Rd, Newtown NSW 2042",151.1826174,-33.8920316
"10 Duke Pl, Balmain East NSW 2041",151.1912574,-33.8566961
"177A Albion St, Surry Hills NSW 2010",151.2151393,-33.8841018
"361 Riley St, Surry Hills NSW 2010",151.212597,-33.8843714
"303/ 88 Foveaux St, Surry Hills NSW 2010",151.2122036,-33.8846418
"326 South Dowling St, Paddington NSW 2021",151.2186852,-33.8837006
"72 Devonshire St, Surry Hills NSW 2010",151.2076944,-33.8858815
"368 South Dowling St, Paddington NSW 2021",151.2185126,-33.8847842
"60 Darghan St, Glebe NSW 2037",151.1900425,-33.8778139
"The Scottish Hospital 2 Cooper St, Paddington NSW 2021",151.2260543,-33.8812763
"98 Blues Point Rd, McMahons Point NSW 2060",151.203727,-33.8461738
"94- 98 Chalmers St, Surry Hills NSW 2010",151.2070954,-33.8861692
"8/ 88 Mountain St, Broadway NSW 2007",151.1966045,-33.8838327
"65 Holt St, Surry Hills NSW 2010",151.2092509,-33.8862712
"26 Stephen St, Paddington NSW 2021",151.2275976,-33.8804487
"37 Bay St, Glebe NSW 2037",151.1944734,-33.8826223
"22 Selwyn St, Paddington NSW 2021",151.2197824,-33.885167
"168 Oxford St, Paddington NSW 2021",151.223789,-33.8841795
"Shop 14 Broadwalk 185- 211 Broad Way, Ultimo NSW 2007",151.1960357,-33.8841774
"75 New Beach Rd, Darling Point NSW 2027",151.23573,-33.8688968
"The Stadium, Moore Park Rd, Moore Park NSW 2021",151.2246732,-33.887923
"Lvl 1 Broadway Shopping Ctr. 1 Bay St, Glebe NSW 2037",151.1947897,-33.8818743
"Lvl 1, Broadway Shopping Centre, 1 Bay Street, Glebe NSW 2037",151.1947897,-33.8818743
"8 Marlborough St, Surry Hills NSW 2010",151.2128649,-33.8882193
"543 Glenmore Rd, Edgecliff NSW 2027",151.233613,-33.8777669
"12 Darling Point Rd, Darling Point NSW 2027",151.2345663,-33.8765726
"179 Glebe Point Rd, Glebe NSW 2037",151.1883265,-33.8808879
"500 Elizabeth St, Surry Hills NSW 2010",151.2084358,-33.8891562
"5 Darvall St, Balmain NSW 2041",151.1826672,-33.8598024
"10 Hampden Ave, Darling Point NSW 2027",151.2375231,-33.870069
"159 New South Head Rd, Edgecliff NSW 2027",151.2339746,-33.8779696
"88 Glebe Point Rd, Glebe NSW 2037",151.1897253,-33.8824828
"166 Glebe Point Rd, Glebe NSW 2037",151.1858128,-33.8786897
"177 New South Head Rd, Edgecliff NSW 2027",151.2340445,-33.8782891
"58 Myrtle St, Chippendale NSW 2008",151.1961005,-33.8869585
"Suite 8/201 New South Head Rd, Edgecliff NSW 2027",151.234772,-33.8787259
"278 Oxford St, Paddington NSW 2021",151.2280071,-33.8850577
"75 Stafford St, Paddington NSW 2021",151.2295198,-33.8841279
"259 Darling St, Balmain NSW 2041",151.1818543,-33.8576718
"2 Woolley St, Glebe NSW 2037",151.1850491,-33.8796647
"113 Darling Point Rd, Darling Point NSW 2027",151.2392323,-33.8699293
"1 Balls Head Rd, Waverton NSW 2060",151.1947156,-33.8444815
"39 Mckell St, Birchgrove NSW 2041",151.1851794,-33.8520145
"209/ 203 New South Head Rd, Edgecliff NSW 2027",151.2355773,-33.8790131
"Suite 310/Level 3 203-233 New South Head Rd, Edgecliff NSW 2027",151.2355653,-33.8790172
"Edgecliff Centre Level 3, 203-233 New South Head Rd, Edgecliff NSW 2027",151.2352,-33.879276
"The Edgecliff Cntr, Edgecliff NSW 2027",151.2360082,-33.8789791
"Edgecliff Centre Level 3, Suite 310/ 203-233 New South Head, Edgecliff NSW 2027",151.235563,-33.8791419
"Pathology Suite 573 Crown St, Surry Hills NSW 2010",151.2126882,-33.8909318
"Cnr Miller and Blue Sts, North Sydney NSW 2060",151.2064701,-33.8408056
"Cnr Miller and Blue Sts, North Sydney NSW 2055",151.2068613,-33.8407328
"92 City Rd, Chippendale NSW 2008",151.1938927,-33.8875538
"36 Walker St, Redfern NSW 2016",151.2084638,-33.8913428
"Suite 12 / 2 Beattie St, Balmain NSW 2041",151.1805497,-33.85802
"Suite 17 2 Beattie St, Balmain NSW 2041",151.1805497,-33.85802
"Suite 7 2 Beattie St, Balmain NSW 2041",151.1805497,-33.85802
"14 Beattie St, Balmain NSW 2041",151.1801737,-33.858065
"101 Miller St, North Sydney NSW 2060",151.2069884,-33.8397869
"7th Floor 44 Miller St, North Sydney NSW 2060",151.2063179,-33.8401135
"Edgecliff Medical Centre Eastpoint Shopping Cntr, Edgecliff NSW 2027",151.23675,-33.879384
"Suite 4 71 Walker St, North Sydney NSW 2060",151.2089813,-33.839914
"Suite 4 71 Walter St, North Sydney NSW 2060",151.1991106,-33.8126833
"71 Walker St, North Sydney NSW 2060",151.2089813,-33.839914
"1 Bank St, Waverton NSW 2060",151.2017187,-33.8407981
"10 Larkin St, Waverton NSW 2060",151.1967034,-33.8422859
"31 Regent St, Paddington NSW 2021",151.2278893,-33.8871565
"Suite 7 235 New South Head Rd, Edgecliff NSW 2027",151.2365664,-33.8793654
"Suite 10 235 New South Head Rd, Edgecliff NSW 2027",151.2365664,-33.8793654
"180 Ocean St, Edgecliff NSW 2027",151.2365786,-33.8793631
"272 Moore Park Rd, Paddington NSW 2021",151.2266603,-33.8880467
"165- 167 Rowntree St, Birchgrove NSW 2041",151.1826963,-33.8524993
"165 Rowntree St, Birchgrove NSW 2041",151.1826963,-33.8524993
